245	3	93	0	0	0	1	7
246	3	94	0	0	0	2	7
247	3	94	0	0	0	3	7
248	4	94	0	0	0	1	0
249	3	95	0	0	0	3	7
250	4	95	0	0	0	3	7
251	1	96	0	0	0	1	6
252	3	96	0	0	0	3	7
253	3	96	0	0	0	1	7
254	3	97	0	0	0	0	0
255	4	98	0	0	0	3	0
256	3	99	0	0	0	0	7
257	2	100	0	0	0	2	7
258	2	100	0	0	0	2	7
259	3	100	0	0	0	0	0
260	3	100	0	0	0	2	0
261	4	100	0	0	0	1	0
262	3	101	0	0	0	3	0
263	2	102	0	0	0	1	7
264	3	103	0	0	0	2	0
265	0	104	0	0	0	2	0
266	0	104	0	0	0	0	0
267	3	104	0	0	0	1	7
268	3	104	0	0	0	1	7
269	4	104	0	0	0	2	0
270	4	104	0	0	0	3	0
271	3	105	0	0	0	3	0
272	4	105	0	0	0	1	0
273	3	106	0	0	0	0	7
274	3	106	0	0	0	3	7
275	4	106	0	0	0	2	0
276	3	107	0	0	0	1	7
277	4	107	0	0	0	2	0
278	4	107	0	0	0	2	0
279	1	108	0	0	0	3	4
280	3	108	0	0	0	0	0
281	3	108	0	0	0	0	7
282	2	109	0	0	0	1	0
283	2	109	0	0	0	0	0
284	3	109	0	0	0	2	0
285	3	109	0	0	0	1	7
286	3	110	0	0	0	1	7
287	4	111	0	0	0	0	0
288	4	112	0	0	0	0	0
289	2	113	0	0	0	3	7
290	3	114	0	0	0	1	0
291	4	114	0	0	0	3	0
292	2	115	0	0	0	1	0
293	2	115	0	0	0	2	0
294	3	115	0	0	0	3	7
295	3	115	0	0	0	2	7
296	2	116	0	0	0	0	7
297	2	116	0	0	0	1	7
298	3	117	0	0	0	3	7
299	2	118	0	0	0	3	7
300	3	119	0	0	0	0	7
301	3	119	0	0	0	0	7
302	2	120	0	0	0	1	0
303	3	121	0	0	0	2	7
304	3	121	0	0	0	3	7
305	3	122	0	0	0	0	0
306	0	123	0	0	0	3	0
307	2	123	0	0	0	2	7
308	3	123	0	0	0	0	7
309	1	124	0	0	0	1	4
310	1	124	0	0	0	1	5
311	3	124	0	0	0	3	7
312	3	124	0	0	0	0	7
313	3	125	0	0	0	1	7
314	1	126	0	0	0	2	6
315	3	127	0	0	0	0	7
316	3	128	0	0	0	2	0
317	4	128	0	0	0	1	7
318	4	129	0	0	0	2	0
319	4	129	0	0	0	1	0
320	0	130	0	0	0	3	0
321	2	130	0	0	0	2	0
322	3	130	0	0	0	2	7
323	2	131	0	0	0	2	7
324	2	132	0	0	0	2	7
325	3	133	0	0	0	3	7
326	3	133	0	0	0	2	7
327	3	133	0	0	0	0	7
328	2	134	0	0	0	3	7
329	3	134	0	0	0	0	7
330	2	135	0	0	0	1	7
331	3	136	0	0	0	3	7
332	2	137	0	0	0	1	0
333	3	138	0	0	0	3	0
334	1	139	0	0	0	2	5
335	3	139	0	0	0	2	7
336	3	139	0	0	0	0	7
337	1	140	0	0	0	0	6
338	3	140	0	0	0	1	7
339	3	140	0	0	0	3	7
340	3	141	0	0	0	3	7
341	4	141	0	0	0	0	0
342	4	142	0	0	0	1	0
343	3	143	0	0	0	3	0
344	3	143	0	0	0	3	7
345	2	144	0	0	0	2	0
346	3	144	0	0	0	0	0
347	3	144	0	0	0	0	7
348	3	145	0	0	0	0	7
349	2	146	0	0	0	3	0
350	2	146	0	0	0	0	0
351	3	146	0	0	0	2	7
352	3	146	0	0	0	3	0
353	0	147	0	0	0	1	0
354	2	147	0	0	0	3	0
355	3	147	0	0	0	3	7
356	2	148	0	0	0	3	7
357	3	148	0	0	0	2	7
358	2	149	0	0	0	3	7
359	0	150	0	0	0	3	0
360	3	150	0	0	0	0	0
361	3	150	0	0	0	2	0
362	4	150	0	0	0	3	0
363	4	151	0	0	0	2	0
364	2	152	0	0	0	2	7
365	0	153	0	0	0	2	3
366	3	153	0	0	0	0	7
367	3	153	0	0	0	1	7
368	3	154	0	0	0	0	7
369	2	155	0	0	0	1	7
370	2	155	0	0	0	0	7
371	3	156	0	0	0	1	7
372	3	157	0	0	0	0	7
373	2	158	0	0	0	0	7
374	3	159	0	0	0	3	0
375	3	160	0	0	0	0	0
376	4	160	0	0	0	2	7
377	1	161	0	0	0	0	6
378	3	161	0	0	0	1	7
379	4	161	0	0	0	2	0
380	4	161	0	0	0	1	0
381	2	162	0	0	0	2	0
382	2	162	0	0	0	3	7
383	2	162	0	0	0	0	0
384	3	162	0	0	0	2	7
385	3	162	0	0	0	3	7
386	3	163	0	0	0	2	7
387	4	163	0	0	0	0	0
388	2	164	0	0	0	0	7
389	2	164	0	0	0	2	0
390	3	164	0	0	0	3	7
391	3	164	0	0	0	1	0
392	3	165	0	0	0	1	7
393	3	165	0	0	0	1	0
394	4	165	0	0	0	1	7
395	4	165	0	0	0	1	0
396	0	166	0	0	0	2	0
397	3	166	0	0	0	2	0
398	3	166	0	0	0	3	7
399	2	167	0	0	0	1	7
400	2	167	0	0	0	0	7
401	3	167	0	0	0	3	7
402	3	167	0	0	0	0	7
403	2	168	0	0	0	1	7
404	2	168	0	0	0	1	7
405	3	168	0	0	0	0	7
406	0	169	0	0	0	0	0
407	0	169	0	0	0	0	0
408	3	169	0	0	0	0	7
409	3	169	0	0	0	3	7
410	1	170	0	0	0	2	4
411	1	170	0	0	0	2	4
412	1	170	0	0	0	3	5
413	3	170	0	0	0	0	7
414	3	170	0	0	0	3	7
415	0	171	0	0	0	3	0
416	3	171	0	0	0	1	7
417	3	171	0	0	0	2	7
418	3	172	0	0	0	3	0
419	2	173	0	0	0	3	7
420	3	173	0	0	0	2	7
421	0	174	0	0	0	0	3
422	0	174	0	0	0	1	3
423	3	174	0	0	0	0	7
424	3	174	0	0	0	2	7
425	0	175	0	0	0	3	0
426	0	175	0	0	0	2	0
427	3	175	0	0	0	2	0
428	3	175	0	0	0	1	7
429	1	176	0	0	0	1	6
430	1	176	0	0	0	2	6
431	2	176	0	0	0	1	7
432	3	176	0	0	0	3	0
433	3	176	0	0	0	0	7
434	0	177	0	0	0	1	3
435	0	177	0	0	0	0	2
436	2	177	0	0	0	2	7
437	3	177	0	0	0	1	7
438	0	178	0	0	0	1	0
439	3	178	0	0	0	3	0
440	0	179	0	0	0	0	0
441	0	179	0	0	0	2	0
442	0	179	0	0	0	1	0
443	3	179	0	0	0	2	7
444	3	179	0	0	0	2	0
445	0	180	0	0	0	0	3
446	3	180	0	0	0	0	7
447	3	180	0	0	0	3	0
448	1	181	0	0	0	3	5
449	1	181	0	0	0	1	6
450	3	181	0	0	0	1	7
451	3	181	0	0	0	1	7
452	3	182	0	0	0	3	7
453	3	182	0	0	0	0	7
454	3	183	0	0	0	0	7
455	3	184	0	0	0	0	7
456	0	185	0	0	0	3	0
457	0	185	0	0	0	1	3
458	3	185	0	0	0	3	0
459	3	185	0	0	0	1	0
460	3	185	0	0	0	2	0
461	0	186	0	0	0	0	0
462	0	186	0	0	0	3	0
463	3	186	0	0	0	1	0
464	3	186	0	0	0	0	7
465	0	187	0	0	0	3	0
466	0	187	0	0	0	2	3
467	3	187	0	0	0	1	0
468	3	187	0	0	0	3	7
469	4	187	0	0	0	3	0
470	3	188	0	0	0	1	0
471	3	188	0	0	0	2	7
472	3	189	0	0	0	1	7
473	3	190	0	0	0	2	7
474	3	190	0	0	0	1	0
475	3	191	0	0	0	0	7
476	1	192	0	0	0	3	5
477	1	192	0	0	0	1	6
478	3	192	0	0	0	1	0
479	3	192	0	0	0	3	7
480	4	193	0	0	0	1	7
481	2	194	0	0	0	2	0
482	3	194	0	0	0	3	7
483	0	195	0	0	0	0	0
484	3	195	0	0	0	0	0
485	3	195	0	0	0	2	7
486	0	196	0	0	0	1	0
487	2	196	0	0	0	1	7
488	3	196	0	0	0	0	0
489	3	196	0	0	0	1	7
490	3	196	0	0	0	1	0
491	3	196	0	0	0	2	0
492	4	197	0	0	0	1	0
493	2	198	0	0	0	0	7
494	3	198	0	0	0	0	0
495	3	198	0	0	0	3	0
496	3	199	0	0	0	2	7
497	4	199	0	0	0	2	0
498	0	200	0	0	0	2	3
499	2	200	0	0	0	1	0
500	3	200	0	0	0	3	7
501	3	200	0	0	0	0	7
502	3	200	0	0	0	1	7
503	2	201	0	0	0	0	7
504	3	201	0	0	0	0	0
505	4	202	0	0	0	3	0
506	3	203	0	0	0	1	0
507	3	204	0	0	0	2	7
508	1	205	0	0	0	2	6
509	2	205	0	0	0	2	7
510	3	205	0	0	0	2	7
511	3	205	0	0	0	0	7
512	2	206	0	0	0	1	7
513	3	206	0	0	0	3	0
514	3	206	0	0	0	0	7
515	1	207	0	0	0	3	6
516	2	207	0	0	0	3	7
517	3	207	0	0	0	1	7
518	3	207	0	0	0	0	7
519	3	208	0	0	0	2	7
520	1	209	0	0	0	3	4
521	1	209	0	0	0	3	5
522	3	209	0	0	0	2	7
523	3	209	0	0	0	1	7
524	0	210	0	0	0	3	0
525	1	210	0	0	0	2	4
526	3	210	0	0	0	3	0
527	3	210	0	0	0	3	7
528	4	211	0	0	0	3	7
529	3	212	0	0	0	0	0
530	3	212	0	0	0	3	0
531	3	212	0	0	0	0	7
532	3	213	0	0	0	2	0
533	0	214	0	0	0	0	2
534	0	214	0	0	0	3	0
535	3	214	0	0	0	2	0
536	3	214	0	0	0	2	7
537	2	215	0	0	0	2	7
538	0	216	0	0	0	2	3
539	1	216	0	0	0	1	4
540	3	216	0	0	0	3	0
541	3	216	0	0	0	3	7
542	0	217	0	0	0	1	3
543	0	217	0	0	0	2	2
544	3	217	0	0	0	1	7
545	3	217	0	0	0	1	7
546	3	218	0	0	0	3	7
547	3	219	0	0	0	3	7
548	3	219	0	0	0	2	7
549	1	220	0	0	0	3	4
550	1	220	0	0	0	2	4
551	3	220	0	0	0	2	7
552	3	220	0	0	0	1	7
553	2	221	0	0	0	3	0
554	2	221	0	0	0	2	7
555	3	221	0	0	0	3	0
556	3	221	0	0	0	1	7
557	3	222	0	0	0	3	0
558	3	222	0	0	0	0	0
559	3	223	0	0	0	0	7
560	2	224	0	0	0	0	7
561	3	224	0	0	0	2	7
562	3	224	0	0	0	2	0
563	3	224	0	0	0	2	7
564	3	225	0	0	0	0	7
565	3	225	0	0	0	2	7
566	3	225	0	0	0	3	0
567	3	225	0	0	0	1	7
568	3	226	0	0	0	2	7
569	3	227	0	0	0	1	7
570	4	228	0	0	0	1	0
571	4	228	0	0	0	2	0
572	3	229	0	0	0	1	7
573	4	229	0	0	0	2	7
574	1	230	0	0	0	1	5
575	1	230	0	0	0	1	5
576	3	230	0	0	0	3	0
577	3	230	0	0	0	0	7
578	0	231	0	0	0	3	0
579	0	231	0	0	0	2	3
580	3	231	0	0	0	0	0
581	3	231	0	0	0	1	7
582	3	232	0	0	0	2	0
583	2	233	0	0	0	0	7
584	3	233	0	0	0	0	7
585	3	233	0	0	0	3	7
586	1	234	0	0	0	1	6
587	3	234	0	0	0	1	7
588	3	234	0	0	0	0	7
589	3	235	0	0	0	3	0
590	4	235	0	0	0	3	0
591	4	235	0	0	0	3	7
592	1	236	0	0	0	0	5
593	1	236	0	0	0	2	6
594	3	236	0	0	0	2	0
595	3	236	0	0	0	2	7
596	1	237	0	0	0	3	6
597	3	237	0	0	0	0	7
598	3	237	0	0	0	3	7
599	3	238	0	0	0	3	0
600	4	238	0	0	0	0	0
601	4	238	0	0	0	1	0
602	1	239	0	0	0	2	6
603	3	239	0	0	0	1	7
604	3	239	0	0	0	3	7
605	3	240	0	0	0	3	0
606	3	240	0	0	0	2	0
607	3	241	0	0	0	1	0
608	1	242	0	0	0	3	6
609	3	242	0	0	0	2	7
610	2	243	0	0	0	3	0
611	3	243	0	0	0	3	0
612	4	243	0	0	0	1	0
613	3	244	0	0	0	0	0
614	4	244	0	0	0	3	0
615	4	245	0	0	0	2	0
616	4	245	0	0	0	0	0
617	2	246	0	0	0	2	7
618	2	246	0	0	0	1	7
619	3	246	0	0	0	2	7
620	3	246	0	0	0	3	7
621	3	247	0	0	0	1	7
622	3	247	0	0	0	0	7
623	3	248	0	0	0	3	7
624	3	248	0	0	0	1	7
625	3	249	0	0	0	1	0
626	3	249	0	0	0	0	0
627	2	250	0	0	0	3	0
628	3	251	0	0	0	3	7
629	4	251	0	0	0	1	0
630	2	252	0	0	0	0	7
631	2	253	0	0	0	0	7
632	3	253	0	0	0	2	7
633	3	253	0	0	0	1	7
634	0	254	0	0	0	1	2
635	0	254	0	0	0	3	2
636	3	254	0	0	0	0	7
637	3	255	0	0	0	3	7
638	2	256	0	0	0	0	7
639	3	256	0	0	0	1	7
640	3	256	0	0	0	3	7
641	3	257	0	0	0	1	7
642	3	257	0	0	0	3	7
643	3	257	0	0	0	3	0
644	2	258	0	0	0	2	7
645	2	258	0	0	0	3	7
646	4	259	0	0	0	3	0
647	0	260	0	0	0	1	0
648	3	260	0	0	0	1	7
649	3	260	0	0	0	1	0
650	1	261	0	0	0	2	4
651	3	261	0	0	0	3	7
652	3	261	0	0	0	2	0
653	3	262	0	0	0	1	0
654	3	262	0	0	0	3	7
655	4	262	0	0	0	1	0
656	4	262	0	0	0	2	0
657	2	263	0	0	0	0	7
658	3	263	0	0	0	2	7
659	3	263	0	0	0	3	7
660	3	263	0	0	0	0	7
661	2	264	0	0	0	3	0
662	2	264	0	0	0	1	0
663	3	264	0	0	0	2	7
664	2	265	0	0	0	0	0
665	2	265	0	0	0	0	7
666	3	265	0	0	0	0	7
667	3	265	0	0	0	2	7
668	4	265	0	0	0	3	0
669	1	266	0	0	0	2	4
670	1	266	0	0	0	0	5
671	1	266	0	0	0	2	6
672	3	266	0	0	0	1	7
673	3	266	0	0	0	2	7
674	3	267	0	0	0	2	0
675	4	267	0	0	0	1	0
676	4	267	0	0	0	0	0
677	2	268	0	0	0	0	7
678	3	269	0	0	0	3	7
679	3	269	0	0	0	3	0
680	2	270	0	0	0	1	0
681	0	271	0	0	0	3	3
682	2	271	0	0	0	1	7
683	3	271	0	0	0	2	7
684	1	272	0	0	0	0	6
685	3	272	0	0	0	3	7
686	0	273	0	0	0	3	0
687	1	273	0	0	0	0	4
688	3	273	0	0	0	1	7
689	3	273	0	0	0	2	7
690	3	274	0	0	0	3	7
691	3	274	0	0	0	0	0
692	4	274	0	0	0	1	0
693	4	274	0	0	0	3	0
694	4	275	0	0	0	2	0
695	4	275	0	0	0	2	0
696	1	276	0	0	0	1	6
697	3	276	0	0	0	3	0
698	3	277	0	0	0	1	7
699	3	277	0	0	0	2	0
700	4	277	0	0	0	3	0
701	3	278	0	0	0	1	0
702	2	279	0	0	0	1	7
703	3	280	0	0	0	3	7
704	4	280	0	0	0	2	0
705	4	280	0	0	0	0	7
706	3	281	0	0	0	1	0
707	4	281	0	0	0	2	0
708	1	282	0	0	0	2	4
709	1	282	0	0	0	3	5
710	3	282	0	0	0	3	7
711	3	282	0	0	0	1	7
712	2	283	0	0	0	0	0
713	3	284	0	0	0	3	0
714	3	284	0	0	0	0	7
715	2	285	0	0	0	2	7
716	3	285	0	0	0	2	0
717	3	285	0	0	0	0	7
718	0	286	0	0	0	2	0
719	3	286	0	0	0	2	7
720	3	286	0	0	0	3	0
721	4	287	0	0	0	3	0
722	4	287	0	0	0	3	0
723	2	288	0	0	0	1	7
724	2	288	0	0	0	0	7
725	3	288	0	0	0	3	7
726	2	289	0	0	0	1	7
727	1	290	0	0	0	3	5
728	1	290	0	0	0	0	6
729	3	290	0	0	0	0	7
730	4	290	0	0	0	3	0
731	4	290	0	0	0	0	0
732	2	291	0	0	0	2	7
733	3	292	0	0	0	1	7
734	2	293	0	0	0	3	7
735	2	293	0	0	0	2	7
736	3	293	0	0	0	3	7
737	3	293	0	0	0	3	7
738	3	294	0	0	0	3	7
739	3	294	0	0	0	0	7
740	3	294	0	0	0	1	7
741	1	295	0	0	0	1	6
742	1	295	0	0	0	3	6
743	2	295	0	0	0	0	7
744	3	295	0	0	0	2	0
745	3	295	0	0	0	1	7
746	3	296	0	0	0	1	7
747	0	297	0	0	0	2	3
748	0	297	0	0	0	2	3
749	3	297	0	0	0	0	0
750	3	297	0	0	0	2	7
751	2	298	0	0	0	2	0
752	3	298	0	0	0	2	0
753	3	299	0	0	0	3	7
754	2	300	0	0	0	1	7
755	3	300	0	0	0	2	7
756	3	300	0	0	0	0	0
757	4	300	0	0	0	0	0
758	2	301	0	0	0	3	7
759	3	302	0	0	0	3	7
760	4	302	0	0	0	0	0
761	4	303	0	0	0	0	0
762	3	304	0	0	0	0	0
763	3	304	0	0	0	3	7
764	3	305	0	0	0	1	0
765	4	305	0	0	0	1	0
766	3	306	0	0	0	0	0
767	3	306	0	0	0	2	7
768	2	307	0	0	0	2	7
769	3	308	0	0	0	2	7
770	4	308	0	0	0	0	0
771	4	308	0	0	0	1	0
772	3	309	0	0	0	0	7
773	3	309	0	0	0	0	7
774	2	310	0	0	0	1	7
775	2	310	0	0	0	1	0
776	2	310	0	0	0	0	7
777	3	310	0	0	0	0	7
778	3	310	0	0	0	2	7
779	2	311	0	0	0	2	7
780	4	312	0	0	0	2	0
781	1	313	0	0	0	1	4
782	1	313	0	0	0	3	4
783	3	313	0	0	0	3	7
784	3	313	0	0	0	0	0
785	2	314	0	0	0	2	7
786	2	314	0	0	0	2	7
787	3	314	0	0	0	3	7
788	3	314	0	0	0	2	0
789	2	315	0	0	0	3	7
790	2	315	0	0	0	1	0
791	1	316	0	0	0	2	5
792	2	316	0	0	0	3	7
793	3	316	0	0	0	0	7
794	2	317	0	0	0	0	7
795	2	317	0	0	0	0	7
796	3	317	0	0	0	1	7
797	3	317	0	0	0	0	0
798	4	318	0	0	0	3	0
799	4	318	0	0	0	0	7
800	3	319	0	0	0	2	7
801	3	320	0	0	0	0	0
802	4	320	0	0	0	0	0
803	4	320	0	0	0	1	0
804	2	321	0	0	0	2	7
805	2	321	0	0	0	1	7
806	3	321	0	0	0	3	7
807	3	321	0	0	0	3	7
808	2	322	0	0	0	2	7
809	3	322	0	0	0	2	0
810	4	323	0	0	0	2	0
811	4	323	0	0	0	3	0
812	1	324	0	0	0	0	6
813	3	324	0	0	0	2	7
814	3	324	0	0	0	3	7
815	1	325	0	0	0	2	5
816	1	325	0	0	0	1	6
817	3	325	0	0	0	1	0
818	3	325	0	0	0	2	7
819	0	326	0	0	0	3	0
820	1	326	0	0	0	1	4
821	3	326	0	0	0	0	0
822	3	326	0	0	0	0	7
823	3	326	0	0	0	0	0
824	4	326	0	0	0	0	0
825	3	327	0	0	0	1	7
826	3	327	0	0	0	0	0
827	1	328	0	0	0	0	4
828	3	328	0	0	0	0	0
829	3	328	0	0	0	2	7
830	3	329	0	0	0	2	7
831	2	330	0	0	0	1	7
832	2	330	0	0	0	3	7
833	3	330	0	0	0	2	7
834	3	330	0	0	0	0	7
835	0	331	0	0	0	0	3
836	3	331	0	0	0	2	7
837	3	331	0	0	0	2	7
838	2	332	0	0	0	3	7
839	4	333	0	0	0	1	0
840	4	333	0	0	0	1	0
841	0	334	0	0	0	2	0
842	3	334	0	0	0	3	0
843	3	334	0	0	0	2	0
844	3	334	0	0	0	0	0
845	0	335	0	0	0	1	2
846	2	335	0	0	0	1	0
847	3	335	0	0	0	1	7
848	1	336	0	0	0	2	5
849	3	336	0	0	0	2	7
850	3	336	0	0	0	3	0
851	3	336	0	0	0	0	7
852	4	336	0	0	0	3	0
853	4	337	0	0	0	0	0
854	4	337	0	0	0	2	0
855	3	338	0	0	0	3	7
856	1	339	0	0	0	3	6
857	1	339	0	0	0	0	6
858	2	339	0	0	0	3	7
859	3	339	0	0	0	1	7
860	3	339	0	0	0	0	7
861	1	340	0	0	0	0	5
862	2	340	0	0	0	2	7
863	3	340	0	0	0	1	7
864	0	341	0	0	0	2	3
865	1	341	0	0	0	3	5
866	2	341	0	0	0	2	7
867	3	341	0	0	0	3	0
868	4	342	0	0	0	2	0
869	4	342	0	0	0	1	0
870	2	343	0	0	0	2	0
871	3	343	0	0	0	1	7
872	1	344	0	0	0	3	4
873	3	344	0	0	0	0	0
874	4	345	0	0	0	2	0
875	4	345	0	0	0	2	0
